symbol_key,symbol,company_name,sector,industry
1235,ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric
1236,ETSY,"Etsy, Inc.",Consumer Cyclical,Internet Retail
1237,ETWO,"E2open Parent Holdings, Inc.",Technology,Software - Application
1238,EU,enCore Energy Corp.,Energy,Uranium
1239,EVBN,"Evans Bancorp, Inc.",Financial Services,Banks - Regional
1240,EVC,Entravision Communications Corp,Communication Services,Advertising Agencies
1241,EVCM,EverCommerce Inc.,Technology,Software - Infrastructure
1242,EVER,"EverQuote, Inc.",Communication Services,Internet Content & Information
1243,EVEX,"Eve Holding, Inc.",Industrials,Aerospace & Defense
1244,EVGO,EVgo Inc.,Consumer Cyclical,Specialty Retail
1245,EVH,"Evolent Health, Inc",Healthcare,Health Information Services
1246,EVI,"EVI Industries, Inc.",Industrials,Industrial Distribution
1247,EVLV,"Evolv Technologies Holdings, In",Industrials,Security & Protection Services
1248,EVR,Evercore Inc.,Financial Services,Capital Markets
1249,EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric
1250,EVRI,Everi Holdings Inc.,Consumer Cyclical,Gambling
1251,EVTC,"Evertec, Inc.",Technology,Software - Infrastructure
1252,EW,Edwards Lifesciences Corporatio,Healthcare,Medical Devices
1253,EWBC,"East West Bancorp, Inc.",Financial Services,Banks - Regional
1254,EWCZ,"European Wax Center, Inc.",Consumer Defensive,Household & Personal Products
1255,EWTX,"Edgewise Therapeutics, Inc.",Healthcare,Biotechnology
1256,EXAS,Exact Sciences Corporation,Healthcare,Diagnostics & Research
1257,EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric
1258,EXE,Expand Energy Corporation,Energy,Oil & Gas E&P
1259,EXEL,"Exelixis, Inc.",Healthcare,Biotechnology
1260,EXFY,"Expensify, Inc.",Technology,Software - Application
1261,EXLS,"ExlService Holdings, Inc.",Technology,Information Technology Services
1262,EXP,Eagle Materials Inc,Basic Materials,Building Materials
1263,EXPD,Expeditors International of Was,Industrials,Integrated Freight & Logistics
1264,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services
1265,EXPI,"eXp World Holdings, Inc.",Real Estate,Real Estate Services
1266,EXPO,"Exponent, Inc.",Industrials,Engineering & Construction
1267,EXR,Extra Space Storage Inc,Real Estate,REIT - Industrial
1268,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment
1269,EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail
1270,EYPT,"EyePoint Pharmaceuticals, Inc.",Healthcare,Biotechnology
1271,EZPW,"EZCORP, Inc.",Financial Services,Credit Services
1272,F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers
1273,FA,First Advantage Corporation,Industrials,Specialty Business Services
1274,FAF,First American Corporation (New,Financial Services,Insurance - Specialty
1275,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P
1276,FARO,"FARO Technologies, Inc.",Technology,Scientific & Technical Instruments
1277,FAST,Fastenal Company,Industrials,Industrial Distribution
1278,FATE,"Fate Therapeutics, Inc.",Healthcare,Biotechnology
1279,FBIN,"Fortune Brands Innovations, Inc",Industrials,Building Products & Equipment
1280,FBIZ,First Business Financial Servic,Financial Services,Banks - Regional
1281,FBK,FB Financial Corporation,Financial Services,Banks - Regional
1282,FBMS,"First Bancshares, Inc.",Financial Services,Banks - Regional
1283,FBNC,First Bancorp,Financial Services,Banks - Regional
1284,FBP,First BanCorp. New,Financial Services,Banks - Regional
1285,FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,REIT - Mortgage
1286,FC,Franklin Covey Company,Consumer Defensive,Education & Training Services
1287,FCBC,"First Community Bankshares, Inc",Financial Services,Banks - Regional
1288,FCEL,"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts
1289,FCF,First,Financial Services,Banks - Regional
1290,FCFS,"FirstCash Holdings, Inc.",Financial Services,Credit Services
1291,FCN,"FTI Consulting, Inc.",Industrials,Consulting Services
1292,FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional
1293,FCPT,"Four Corners Property Trust, In",Real Estate,REIT - Retail
1294,FCX,"Freeport-McMoRan, Inc.",Basic Materials,Copper
1295,FDBC,"Fidelity D & D Bancorp, Inc.",Financial Services,Banks - Regional
1296,FDMT,"4D Molecular Therapeutics, Inc.",Healthcare,Biotechnology
1297,FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges
1298,FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics
1299,FE,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric
1300,FELE,"Franklin Electric Co., Inc.",Industrials,Specialty Industrial Machinery
1301,FENC,Fennec Pharmaceuticals Inc.,Healthcare,Biotechnology
1302,FERG,Ferguson Enterprises Inc.,Industrials,Industrial Distribution
1303,FET,"Forum Energy Technologies, Inc.",Energy,Oil & Gas Equipment & Services
1304,FF,FutureFuel Corp.,Basic Materials,Specialty Chemicals
1305,FFBC,First Financial Bancorp.,Financial Services,Banks - Regional
1306,FFIC,Flushing Financial Corporation,Financial Services,Banks - Regional
1307,FFIN,"First Financial Bankshares, Inc",Financial Services,Banks - Regional
1308,FFIV,"F5, Inc.",Technology,Software - Infrastructure
1309,FFNW,"First Financial Northwest, Inc.",Financial Services,Banks - Regional
1310,FFWM,First Foundation Inc.,Financial Services,Banks - Regional
1311,FG,"F&G Annuities & Life, Inc.",Financial Services,Insurance - Life
1312,FHB,"First Hawaiian, Inc.",Financial Services,Banks - Regional
1313,FHI,"Federated Hermes, Inc.",Financial Services,Asset Management
1314,FHN,First Horizon Corporation,Financial Services,Banks - Regional
1315,FHTX,Foghorn Therapeutics Inc.,Healthcare,Biotechnology
1316,FI,"Fiserv, Inc.",Technology,Information Technology Services
1317,FIBK,"First Interstate BancSystem, In",Financial Services,Banks - Regional
1318,FICO,Fair Isaac Corporation,Technology,Software - Application
1319,FIGS,"FIGS, Inc.",Consumer Cyclical,Apparel Manufacturing
1320,FIP,FTAI Infrastructure Inc.,Industrials,Conglomerates
1321,FIS,Fidelity National Information S,Technology,Information Technology Services
1322,FISI,"Financial Institutions, Inc.",Financial Services,Banks - Regional
1323,FITB,Fifth Third Bancorp,Financial Services,Banks - Regional
1324,FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail
1325,FIVN,"Five9, Inc.",Technology,Software - Infrastructure
1326,FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction
1327,FIZZ,National Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic
1328,FL,"Foot Locker, Inc.",Consumer Cyclical,Apparel Retail
1329,FLEX,Flex Ltd.,Technology,Electronic Components
1330,FLG,"Flagstar Financial, Inc.",Financial Services,Banks - Regional
1331,FLGT,"Fulgent Genetics, Inc.",Healthcare,Diagnostics & Research
1332,FLIC,The First of Long Island Corpor,Financial Services,Banks - Regional
1333,FLL,"Full House Resorts, Inc.",Consumer Cyclical,Resorts & Casinos
1334,FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable
1335,FLO,"Flowers Foods, Inc.",Consumer Defensive,Packaged Foods
1336,FLOC,Flowco Holdings Inc.,Energy,Oil & Gas Equipment & Services
1337,FLR,Fluor Corporation,Industrials,Engineering & Construction
1338,FLS,Flowserve Corporation,Industrials,Specialty Industrial Machinery
1339,FLUT,Flutter Entertainment plc,Consumer Cyclical,Gambling
1340,FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Cyclical,Specialty Retail
1341,FLXS,"Flexsteel Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
1342,FLYW,Flywire Corporation - Voting,Technology,Software - Infrastructure
1343,FMAO,"Farmers & Merchants Bancorp, In",Financial Services,Banks - Regional
1344,FMBH,"First Mid Bancshares, Inc.",Financial Services,Banks - Regional
1345,FMC,FMC Corporation,Basic Materials,Agricultural Inputs
1346,FMNB,Farmers National Banc Corp.,Financial Services,Banks - Regional
1347,FNA,"Paragon 28, Inc.",Healthcare,Medical Devices
1348,FNB,F.N.B. Corporation,Financial Services,Banks - Regional
1349,FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Home Improvement Retail
1350,FNF,FNF Group of Fidelity National ,Financial Services,Insurance - Specialty
1351,FNKO,"Funko, Inc.",Consumer Cyclical,Leisure
1352,FNLC,"First Bancorp, Inc (ME)",Financial Services,Banks - Regional
1353,FOA,Finance of America Companies In,Financial Services,Credit Services
1354,FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology
1355,FOR,Forestar Group Inc,Real Estate,Real Estate - Development
1356,FORM,"FormFactor, Inc.",Technology,Semiconductor Equipment & Materials
1357,FORR,"Forrester Research, Inc.",Industrials,Consulting Services
1358,FOUR,"Shift4 Payments, Inc.",Technology,Software - Infrastructure
1359,FOX,Fox Corporation,Communication Services,Entertainment
1360,FOXA,Fox Corporation,Communication Services,Entertainment
1361,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Auto Parts
1362,FPI,Farmland Partners Inc.,Real Estate,REIT - Specialty
1363,FR,"First Industrial Realty Trust, ",Real Estate,REIT - Industrial
1364,FRAF,Franklin Financial Services Cor,Financial Services,Banks - Regional
1365,FRBA,First Bank,Financial Services,Banks - Regional
1366,FRGE,"Forge Global Holdings, Inc.",Financial Services,Capital Markets
1367,FRME,First Merchants Corporation,Financial Services,Banks - Regional
1368,FROG,JFrog Ltd.,Technology,Software - Application
1369,FRPH,"FRP Holdings, Inc.",Real Estate,Real Estate Services
1370,FRPT,"Freshpet, Inc.",Consumer Defensive,Packaged Foods
1371,FRSH,Freshworks Inc.,Technology,Software - Application
1372,FRST,Primis Financial Corp.,Financial Services,Banks - Regional
1373,FRT,Federal Realty Investment Trust,Real Estate,REIT - Retail
1374,FSBC,Five Star Bancorp,Financial Services,Banks - Regional
1375,FSBW,"FS Bancorp, Inc.",Financial Services,Banks - Regional
1376,FSLR,"First Solar, Inc.",Technology,Solar
1377,FSLY,"Fastly, Inc.",Technology,Software - Application
1378,FSP,Franklin Street Properties Corp,Real Estate,REIT - Office
1379,FSS,Federal Signal Corporation,Industrials,Pollution & Treatment Controls
1380,FSTR,L.B. Foster Company,Industrials,Railroads
1381,FSUN,FirstSun Capital Bancorp,Financial Services,Banks - Regional
1382,FTAI,FTAI Aviation Ltd.,Industrials,Rental & Leasing Services
1383,FTDR,"frontdoor, inc.",Consumer Cyclical,Personal Services
1384,FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services
1385,FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure
1386,FTRE,Fortrea Holdings Inc.,Healthcare,Biotechnology
1387,FTV,Fortive Corporation,Technology,Scientific & Technical Instruments
1388,FUBO,fuboTV Inc.,Communication Services,Broadcasting
1389,FUL,H. B. Fuller Company,Basic Materials,Specialty Chemicals
1390,FULC,"Fulcrum Therapeutics, Inc.",Healthcare,Biotechnology
1391,FULT,Fulton Financial Corporation,Financial Services,Banks - Regional
1392,FUN,Six Flags Entertainment Corpora,Consumer Cyclical,Leisure
1393,FUNC,First,Financial Services,Banks - Regional
1394,FVCB,"FVCBankcorp, Inc.",Financial Services,Banks - Regional
1395,FVR,"FrontView REIT, Inc.",Real Estate,REIT - Diversified
1396,FWONA,Liberty Media Corporation - Ser,Communication Services,Entertainment
1397,FWONK,Liberty Media Corporation - Ser,Communication Services,Entertainment
1398,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics
1399,FWRG,"First Watch Restaurant Group, I",Consumer Cyclical,Restaurants
1400,FYBR,"Frontier Communications Parent,",Communication Services,Telecom Services
1401,GABC,"German American Bancorp, Inc.",Financial Services,Banks - Regional
1402,GAP,"Gap, Inc. (The)",Consumer Cyclical,Apparel Retail
1403,GATX,GATX Corporation,Industrials,Rental & Leasing Services
1404,GBCI,"Glacier Bancorp, Inc.",Financial Services,Banks - Regional
1405,GBTG,"Global Business Travel Group, I",Consumer Cyclical,Travel Services
1406,GBX,"Greenbrier Companies, Inc. (The",Industrials,Railroads
1407,GCBC,"Greene County Bancorp, Inc.",Financial Services,Banks - Regional
1408,GCI,"Gannett Co., Inc.",Communication Services,Publishing
1409,GCMG,GCM Grosvenor Inc.,Financial Services,Asset Management
1410,GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail
1411,GCT,GigaCloud Technology Inc,Technology,Software - Infrastructure
1412,GD,General Dynamics Corporation,Industrials,Aerospace & Defense
1413,GDDY,GoDaddy Inc.,Technology,Software - Infrastructure
1414,GDEN,"Golden Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos
1415,GDOT,Green Dot Corporation,Financial Services,Credit Services
1416,GDRX,"GoodRx Holdings, Inc.",Healthcare,Health Information Services
1417,GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services
1418,GE,GE Aerospace,Industrials,Aerospace & Defense
1419,GEF,Greif Inc.,Consumer Cyclical,Packaging & Containers
1420,GEF-B,"Greif, Inc. Corporation",Consumer Cyclical,Packaging & Containers
1421,GEHC,GE HealthCare Technologies Inc.,Healthcare,Health Information Services
1422,GEL,"Genesis Energy, L.P.",Energy,Oil & Gas Midstream
1423,GEN,Gen Digital Inc.,Technology,Software - Infrastructure
1424,GENC,"Gencor Industries, Inc.",Industrials,Farm & Heavy Construction Machinery
1425,GEO,Geo Group Inc (The) REIT,Industrials,Security & Protection Services
1426,GEOS,Geospace Technologies Corporati,Energy,Oil & Gas Equipment & Services
1427,GERN,Geron Corporation,Healthcare,Biotechnology
1428,GETY,"Getty Images Holdings, Inc.",Communication Services,Internet Content & Information
1429,GEV,GE Vernova Inc.,Utilities,Utilities - Renewable
1430,GEVO,"Gevo, Inc.",Basic Materials,Specialty Chemicals
1431,GFF,Griffon Corporation,Industrials,Conglomerates
1432,GFS,GlobalFoundries Inc.,Technology,Semiconductors
1433,GGG,Graco Inc.,Industrials,Specialty Industrial Machinery
1434,GH,"Guardant Health, Inc.",Healthcare,Diagnostics & Research
1435,GHC,Graham Holdings Company,Consumer Defensive,Education & Training Services
1436,GHM,Graham Corporation,Industrials,Specialty Industrial Machinery
1437,GIC,Global Industrial Company,Industrials,Industrial Distribution
1438,GIII,"G-III Apparel Group, LTD.",Consumer Cyclical,Apparel Manufacturing
1439,GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General
1440,GIS,"General Mills, Inc.",Consumer Defensive,Packaged Foods
1441,GKOS,Glaukos Corporation,Healthcare,Medical Devices
1442,GL,Globe Life Inc.,Financial Services,Insurance - Life
1443,GLDD,Great Lakes Dredge & Dock Corpo,Industrials,Engineering & Construction
1444,GLP,Global Partners LP,Energy,Oil & Gas Midstream
1445,GLPI,"Gaming and Leisure Properties, ",Real Estate,REIT - Specialty
1446,GLSI,"Greenwich LifeSciences, Inc.",Healthcare,Biotechnology
1447,GLUE,"Monte Rosa Therapeutics, Inc.",Healthcare,Biotechnology
1448,GLW,Corning Incorporated,Technology,Electronic Components
1449,GM,General Motors Company,Consumer Cyclical,Auto Manufacturers
1450,GME,GameStop Corporation,Consumer Cyclical,Specialty Retail
1451,GMED,"Globus Medical, Inc.",Healthcare,Medical Devices
1452,GMRE,Global Medical REIT Inc.,Real Estate,REIT - Healthcare Facilities
1453,GMS,GMS Inc.,Industrials,Building Products & Equipment
1454,GNE,Genie Energy Ltd.,Utilities,Utilities - Regulated Electric
1455,GNK,Genco Shipping & Trading Limite,Industrials,Marine Shipping
1456,GNL,"Global Net Lease, Inc.",Real Estate,REIT - Diversified
1457,GNRC,Generac Holdlings Inc.,Industrials,Specialty Industrial Machinery
1458,GNTX,Gentex Corporation,Consumer Cyclical,Auto Parts
1459,GNTY,"Guaranty Bancshares, Inc.",Financial Services,Banks - Regional
1460,GNW,Genworth Financial Inc,Financial Services,Insurance - Life
1461,GO,Grocery Outlet Holding Corp.,Consumer Defensive,Grocery Stores
1462,GOCO,"GoHealth, Inc.",Financial Services,Insurance Brokers
1463,GOGO,Gogo Inc.,Communication Services,Telecom Services
1464,GOLF,Acushnet Holdings Corp.,Consumer Cyclical,Leisure
1465,GOOD,Gladstone Commercial Corporatio,Real Estate,REIT - Diversified
1466,GOOG,Alphabet Inc.,Communication Services,Internet Content & Information
1467,GOSS,"Gossamer Bio, Inc.",Healthcare,Biotechnology
1468,GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts
1469,GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships
1470,GPK,Graphic Packaging Holding Compa,Consumer Cyclical,Packaging & Containers
1471,GPMT,Granite Point Mortgage Trust In,Real Estate,REIT - Mortgage
1472,GPN,Global Payments Inc.,Industrials,Specialty Business Services
1473,GPOR,Gulfport Energy Corporation,Energy,Oil & Gas E&P
1474,GPRE,"Green Plains, Inc.",Basic Materials,Chemicals
1475,GPRO,"GoPro, Inc.",Technology,Consumer Electronics
1476,GRAL,"GRAIL, Inc.",Healthcare,Diagnostics & Research
1477,GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction
1478,GRC,Gorman-Rupp Company (The),Industrials,Specialty Industrial Machinery
1479,GRDN,"Guardian Pharmacy Services, Inc",Healthcare,Medical Care Facilities
1480,GRND,Grindr Inc.,Technology,Software - Application
1481,GRNT,"Granite Ridge Resources, Inc.",Energy,Oil & Gas E&P
1482,GRPN,"Groupon, Inc.",Communication Services,Internet Content & Information
1483,GRWG,GrowGeneration Corp.,Consumer Cyclical,Specialty Retail
1484,GS,"Goldman Sachs Group, Inc. (The)",Financial Services,Capital Markets
1485,GSAT,"Globalstar, Inc.",Communication Services,Telecom Services
1486,GSBC,"Great Southern Bancorp, Inc.",Financial Services,Banks - Regional
1487,GSHD,"Goosehead Insurance, Inc.",Financial Services,Insurance Brokers
1488,GT,The Goodyear Tire & Rubber Comp,Consumer Cyclical,Auto Parts
1489,GTES,Gates Industrial Corporation pl,Industrials,Specialty Industrial Machinery
1490,GTLB,GitLab Inc.,Technology,Software - Infrastructure
1491,GTLS,"Chart Industries, Inc.",Industrials,Specialty Industrial Machinery
1492,GTN,"Gray Media, Inc.",Communication Services,Broadcasting
1493,GTY,Getty Realty Corporation,Real Estate,REIT - Retail
1494,GVA,Granite Construction Incorporat,Industrials,Engineering & Construction
1495,GWRE,"Guidewire Software, Inc.",Technology,Software - Application
1496,GWRS,"Global Water Resources, Inc.",Utilities,Utilities - Regulated Water
